Day,Month,Year,MinPressure,MaxPressure,MinVapour,MaxVapour,MinRelativeHumidity,MaxRelativeHumidity,MinTemperature,MaxTemperature,Rain,MinRadiation,MaxRadiation
3,7,1993,1001.5,1003.9,33.6,35.2,75,77,34.5,26,2,3.57,1.28
4,7,1993,1001.9,1005,32.8,32.6,72,69,34.3,26.8,0.5,3.13,1.95
5,7,1993,999.2,1004.1,34.6,33.4,74,93,34.7,26.4,1.5,3.14,1.37
6,7,1993,999.3,1001.1,36.3,33.6,79,89,33.4,23.7,27.3,2.65,1.76
7,7,1993,997.2,999.3,35.2,33.6,85,81,33.2,26,0,3.28,2.08
8,7,1993,997.9,1000.2,34.4,33.8,85,80,32.6,26.5,1.4,2.91,1.43
9,7,1993,996.6,999.5,36.3,34.4,79,89,33.4,23.7,27.3,1.6,1.5
10,7,1993,995.2,998.9,33.8,33.6,77,82,33.6,26.3,1.7,2.7,1.61
11,7,1993,994.5,997.4,31.9,35.4,69,83,32.2,25.4,12.8,2.39,1.34
12,7,1993,993.5,996.8,33.6,37.1,76,85,34.5,27.4,0,3.16,1.35
13,7,1993,991.8,994.9,33.4,33,79,81,33.6,26.8,2.6,3.37,1.68
14,7,1993,991.4,993.8,31.9,33,95,81,31.8,26.6,4.4,2.48,1.38
15,7,1993,997.4,997,32.2,33,95,95,26.8,25.6,38.2,0.54,0.49
16,7,1993,1001.2,1002.7,32.8,33.8,82,94,29.6,25.8,69.8,0.89,0.89
17,7,1993,1002.9,1006.3,34.4,35,79,94,33.6,25.9,7.8,2.88,1.72
18,7,1993,1000.5,1003.8,38.5,35.2,79,77,35.8,27.8,0,3.16,1.76
19,7,1993,1001.1,1003.2,29.1,35.4,71,73,36.8,28,0,3.45,1.63
20,7,1993,998.4,1002.2,35.9,35.9,71,74,35.5,27.5,0,2.64,2.16
21,7,1993,999.6,1001.5,38.9,34.8,82,79,34.5,29,0.4,1.89,1.77
22,7,1993,1001.5,1002.3,33,33.2,83,78,31.4,27.9,1.4,0.84,0.81
23,7,1993,999.7,1002.2,34,32.2,89,95,28.6,24.3,16.9,0.95,0.97
24,7,1993,996.5,1000.1,34.8,30.9,85,92,32.2,24.5,17.6,2.43,1.62
25,7,1993,997.6,1000.6,34,32.6,79,83,32.7,25.6,5.1,2.58,2
26,7,1993,998.5,1000.6,32.8,34,76,81,32.8,26.7,0,2.65,1.49
27,7,1993,998.4,1000.6,34,34.6,85,84,33.3,26.4,4,2.41,1.67
28,7,1993,998.2,1000.5,35.4,34,84,79,32.6,26.6,5.2,1.81,1.63
29,7,1993,997.5,1000.7,37.6,35.7,94,81,34,27,17.2,2.84,1.66
30,7,1993,995,998.3,33.2,34.8,69,79,33.8,26.8,5.3,3.42,1.46
31,7,1993,993.6,997.2,34.2,33.4,76,77,22.8,27,2,3.37,1.54
1,8,1993,994.9,997,31.7,35.4,67,89,34,26.4,5.9,2.92,1.4
2,8,1993,998.1,999.6,33.8,35.2,74,70,33.5,26.5,4.3,2.24,1.55
3,8,1993,999.4,1002,33.4,36.5,74,92,32.6,26.2,3.9,2.35,1.73
4,8,1993,1000,1001.7,33.2,35,90,94,28.5,26,18.9,0.96,0.91
5,8,1993,1003.3,1004.6,33.4,34.2,87,98,29.2,25.4,18.2,1.47,1.15
6,8,1993,1005.4,1008.1,34,34.8,79,95,31.9,25.1,7.1,2.04,1.91
7,8,1993,1000.4,1005.5,30.7,31.3,61,67,34.4,26.8,0,3.34,1.47
8,8,1993,997.2,1001.7,32.8,32.8,92,76,34.2,28,0,3.21,2.26
9,8,1993,994.9,997.8,34,33.6,85,92,29.6,25.7,40.8,1.19,1.18
10,8,1993,994.8,996.8,34.8,35.9,77,87,33,27.1,4,2.06,1.53
11,8,1993,994.9,997.8,34.2,35,86,94,32.5,26.4,9.3,2.27,2.11
12,8,1993,996,997.5,32.8,34,89,97,28.4,25,115,0.72,0.69
13,8,1993,995.6,997.8,35.7,35.4,81,89,32.8,26.5,5,2.78,1.74
14,8,1993,996.8,999.2,33.4,34.6,74,82,33,26.9,2.5,2.65,1.58
15,8,1993,997.7,1001.3,32.1,33.6,75,78,33.4,26.9,1.4,2.41,1.65
16,8,1993,998.2,1001.4,31.5,34.6,74,84,31.5,26.6,4.2,1.95,1.71
17,8,1993,999.2,1001.6,33,34,73,85,33,26,15.2,2.72,1.4
18,8,1993,998.9,1001.8,34.2,33,94,79,32.7,26.6,0,3,1.32
19,8,1993,998.1,1000.7,32.2,34.2,81,86,31,25.7,29.7,2.56,1.85
20,8,1993,998,1000.9,31.5,31.9,80,78,31,26.4,6.1,1.43,1.47
21,8,1993,995.9,997.8,32.4,33.6,78,81,32.3,27,0,1.9,1.73
22,8,1993,996.7,998.6,34,34,95,85,32,26.5,3,1.89,1.75
23,8,1993,997.7,1000.8,34.2,32.1,86,92,29.5,24.7,9.7,0.8,0.8
24,8,1993,999.3,1001.2,34.4,34.4,88,89,33.2,26.2,4.2,2.02,1.87
25,8,1993,1002.5,1004.7,31.3,28.6,77,87,30.8,24.5,4.7,2.24,1.94
26,8,1993,1002.9,1006.3,32.8,29.5,92,68,32.8,25.7,1.2,2.67,1.46
27,8,1993,1003.5,1005.9,32.8,36.1,85,85,31.7,26.3,44.4,2.13,1.77
28,8,1993,1002,1006.7,32.1,34.4,73,81,34,26.6,0,3.11,1.88
29,8,1993,1001.3,1004.8,32.4,32.8,73,76,34,26.6,0,3.11,1.73
30,8,1993,1002.6,1004.5,31.7,35.7,79,85,32.7,26.9,0,2.6,1.95
31,8,1993,1004,1006.5,31.9,31.9,95,87,32.8,26.2,0,2.97,1.6
1,9,1993,1003.8,1006.7,31.1,32.4,95,85,31.4,25,24.3,3.66,1.92
2,9,1993,1003.5,1006.9,33.4,34,86,95,29.3,24.5,33.8,1.52,1.57
3,9,1993,1002.6,1006.1,31.7,35.2,82,95,29.7,26.1,0.6,1.5,1.53
4,9,1993,1000.2,1004.4,32.1,31.5,79,93,30.6,23.9,27.6,2.51,1.63
5,9,1993,1001.6,1004.1,33.6,32.6,89,77,32.2,25.2,1.1,3,1.71
6,9,1993,1001.9,1005,30,32.8,95,82,30.8,25.8,6,2.44,1.93
7,9,1993,1000.7,1002.2,34.4,32.4,95,89,30,24.6,14.5,2.08,1.23
8,9,1993,1001.7,1004.2,33.6,34.4,89,81,31,25.5,10.8,2.14,1.29
10,9,1993,1003.2,1006.8,32.4,35.9,72,83,32.7,26.4,1.4,2.13,1.33
11,9,1993,1002.2,1005.9,33.4,34.2,79,80,34,25.8,11.9,2.55,1.34
12,9,1993,1001.7,1004.6,30.4,31.5,95,83,32.4,26.7,0,1.33,1.32
13,9,1993,999.2,1002.8,32.2,32.2,93,98,28.4,23.7,61,1.6,1.4
14,9,1993,1001.7,1000.4,30.4,33.2,95,98,28.6,25.2,64.1,1.01,0.91
15,9,1993,1004.6,1006.6,32.4,31.3,82,86,32,24,18.6,3.24,1.71
16,9,1993,1004.1,1007.6,34.4,33.2,88,78,32.5,25.7,0.3,2.6,1.39
17,9,1993,1003.2,1007.7,32.6,35,82,80,34,26.4,0.4,3.36,0.97
18,9,1993,1002.5,1006.8,33,33.8,73,74,34.2,26.4,0,3.37,1.03
19,9,1993,1002.1,1006.7,34,35.7,79,81,35.3,26.5,0,2.81,1.63
20,9,1993,1002.2,1006,32.1,33.4,75,89,32,23.7,54.5,3.5,1.65
21,9,1993,1003.4,1006.7,31.5,34.4,80,89,31.8,25.8,12.8,2.74,1.51
22,9,1993,1003,1006.2,31.3,33.2,85,86,31.7,26,0,1.97,1.36
23,9,1993,1005,1007.6,33.2,31.7,97,86,31.5,25,3.4,2.5,1.62
24,9,1993,1005,1008.6,31.7,33,89,86,32.2,24.9,9.8,3.12,1.51
25,9,1993,1005.6,1009,31.3,33.6,78,78,33.3,25,10.2,2.9,1.09
26,9,1993,1004.3,1008.4,32.1,30.9,82,82,32.2,25.6,1.7,2.68,1.55
27,9,1993,1004.9,1006.6,31.3,33.6,93,81,34,26.4,0,2.74,1.38
28,9,1993,1003.1,1006.5,32.8,35,92,83,34.2,24.4,11.2,2.63,1.41
29,9,1993,1006.3,1007.9,30.3,33.4,90,83,32.5,26.1,3.3,1.85,1.72
30,9,1993,1005.7,1009.9,31.7,33.2,86,89,32.8,24.6,4,2.5,1.55
1,10,1993,1004.6,1008,28.9,35.4,92,83,33.6,25,0.2,2.29,1.44
2,10,1993,1003.5,1006.5,34.8,32,95,85,31,24.2,14.1,1.82,1.41
3,10,1993,1004.1,1006.4,31.9,35.9,74,87,34.4,24.8,76.9,3.05,1.19
4,10,1993,1005.5,1009.1,31.5,35.2,74,85,32.5,26,0,2.3,1.54
5,10,1993,1006,1009.5,31.5,33.2,72,78,33,25.8,1.5,2.83,0.91
6,10,1993,1005.9,1009.6,30,32.1,75,70,33.8,25.9,1.5,2.89,1.48
7,10,1993,1006.7,1010.2,32,33.8,85,80,31.4,25.6,0,1.43,1.1
8,10,1993,1007.6,1011,32,34.6,75,80,32.7,26,1.5,2.63,2.73
9,10,1993,1008.6,1012.1,33,32,79,70,34.2,26.5,2.4,2.85,1.33
10,10,1993,1007.4,1010.5,32,33.6,82,75,34.3,26.4,0,3.27,1.3
11,10,1993,1007.4,1010.5,32,33.6,82,75,34.3,26.4,4.6,2.83,1.06
12,10,1993,1008.3,1011.6,33,34,87,79,34,25.5,0,3.18,1.18
13,10,1993,1008.8,1012.9,31.1,34.4,78,79,33.6,25.8,2.9,2.73,1.25
14,10,1993,1009.4,1012.4,31.1,32.6,95,74,33.4,24.4,0,2.65,1.12
15,10,1993,1009.6,1012.6,30.3,34,87,88,31.5,24.2,13.4,2.53,1.31
16,10,1993,1011.7,1014,30.9,33.6,82,81,33.7,25.8,13.4,2.66,1.18
17,10,1993,1011.3,1015.8,31.2,34,80,75,33.1,25.4,0,2.37,1.19
18,10,1993,1010.7,1014.6,29.3,33.2,90,78,32.4,25,4.8,2.54,1.21
19,10,1993,1009.1,1013.1,27.9,30.9,88,76,31.8,24,2.3,2.25,1.2
20,10,1993,1009.8,1012.7,27.7,30.3,96,78,32.4,24.4,4.8,2.57,1.15
21,10,1993,1009.8,1013.4,30,30.9,75,86,31.8,22.8,35.6,2.38,1.05
22,10,1993,1010.6,1013.8,25,30.3,66,80,31.5,23.9,0,2.55,1.08
23,10,1993,1011.1,1014.3,19.5,21.3,55,61,31.3,20.8,0,2.76,0.8
24,10,1993,1010.2,1013.3,21.4,22.7,60,67,31,19.8,0,2.63,0.77
25,10,1993,1011.1,1014.4,22.9,22.9,61,65,31.1,19.9,0,2.59,0.77
26,10,1993,1010.1,1014.6,27.4,27.1,72,77,33.4,21.2,0,2.34,0.94
27,10,1993,1010.4,1014.2,24.3,26.7,60,69,32.8,22.6,0,2.45,0.96
28,10,1993,1011.6,1015.2,25.6,25.5,66,68,31.9,21.8,0,2.5,0.81
29,10,1993,1012.7,1016.7,20.8,21.8,57,63,30.8,20.8,0,2.67,0.78
30,10,1993,1013,1016.4,25.5,24.6,64,73,30.4,20.9,0,2.56,1.6
31,10,1993,1013.1,1016,27.1,26.3,84,77,29.4,23.6,0,1.29,1.34
1,11,1993,1013.2,1016.3,25.9,26.3,82,91,27.3,22.4,23.9,1.77,1.52
2,11,1993,1011.3,1015.6,27.1,26.1,74,73,30.8,22.2,0.2,2.7,0.7
3,11,1993,1011.1,1015.5,26.4,24.1,78,74,30.2,20.7,0.3,2.09,1.38
4,11,1993,1010.3,1014.1,25.8,25.5,75,80,29.1,21.4,0,2.36,1.09
5,11,1993,1008.8,1012.3,23.8,25.2,67,72,29.7,21.1,0,1.99,1.23
6,11,1993,1010.9,1013.8,24.9,26.3,70,77,30.5,21.3,0,2.59,0.88
7,11,1993,1010.8,1014.8,24.7,25.6,68,71,31,20.5,0,2.52,0.68
8,11,1993,1010.5,1014.7,25.8,25.3,73,74,31,20.8,0,2.22,1.03
9,11,1993,1009.9,1013.4,25.9,28.3,74,82,31.4,21.4,0,1.59,0.94
10,11,1993,1011.5,1014.4,22.7,27.3,65,85,31.6,19.6,0,2.39,0.81
11,11,1993,1012.6,1017,16.3,22.2,50,68,31.4,18.9,0,2.51,0.57
12,11,1993,1011.7,1015.6,19.1,22.8,57,69,31,18,0,2.46,0.68
13,11,1993,1011.1,1014.8,25.5,21.6,71,68,30,17.5,0,2.14,1.12
14,11,1993,1011.3,1014.4,24.1,24,69,76,32,19.9,0,2.33,0.89
15,11,1993,1010.2,1014.8,23.8,22,69,71,30.2,20.4,0,1.99,0.91
16,11,1993,1008.9,1013.7,22.2,20.8,66,68,31.2,20,0,2.21,0.91
17,11,1993,1009,1011.3,22.2,22,66,68,31.4,19,0,2.2,1.25
18,11,1993,1010.5,1013,21.9,21.6,63,68,30.3,18,0,2.2,0.83
19,11,1993,1011.3,1014.4,23.5,23.2,71,74,30.8,18,0,1.36,0.81
20,11,1993,1011.5,1014.5,22.8,25.5,60,83,32.4,19.6,0,1.99,0.89
21,11,1993,1012.2,1014.8,20.3,23.4,66,78,30.2,19.2,0,1.99,0.92
22,11,1993,1011.4,1014.8,19.4,22,61,78,29.8,18.6,0,2.11,0.77
23,11,1993,1012,1015.3,20.4,19.1,65,68,28.8,18.4,0,2.06,0.79
24,11,1993,1011.9,1015.8,18.8,15.4,67,55,28.8,15.7,0,2.16,0.63
25,11,1993,1012.3,1015.8,15,15.5,55,59,28.8,16.6,0,2.07,0.66
26,11,1993,1012,1016.3,17.1,15.6,59,62,29.3,14.6,0,2.03,0.65
27,11,1993,1012.3,1016.4,20,16,66,60,29.2,15.4,0,1.95,0.76
28,11,1993,1012.7,1016.1,21,20.2,68,76,28.7,16.9,0,1.91,0.59
29,11,1993,1012.3,1016.2,18.8,20.4,61,74,28.7,17,0,2.12,0.44
30,11,1993,1011.5,1015.9,20,18.2,62,63,28.8,17.5,0,2.03,0.45
1,12,1993,1011,1015,19.5,17.3,65,56,30,16.9,0,2.02,0.47
2,12,1993,1010.4,1013.5,21,17.8,71,67,29.7,16.9,0,1.97,0.86
3,12,1993,1010.4,1014.3,17.6,18.6,63,75,28.1,16.5,0,1.75,0.91
4,12,1993,1012.3,1014.7,17,18.1,57,72,28,15.6,0,1.91,1.07
5,12,1993,1013.5,1016.6,19.6,19,66,75,28.6,16.3,0,2,0.65
6,12,1993,1012.8,1016.8,19.3,18.2,64,73,28.3,15.2,0,1.9,0.55
7,12,1993,1011.6,1015.3,20.1,18.2,67,69,28.6,16.6,0,1.91,0.6
8,12,1993,1010.3,1014.3,21,19.3,71,71,28,16.5,0,1.69,0.8
9,12,1993,1011.6,1015.9,19.3,17.8,71,74,27,15.9,0,1.49,0.98
10,12,1993,1011.2,1015.8,20.1,16.6,74,69,27.6,16,0,1.75,0.71
11,12,1993,1010.2,1014.6,16.4,14.7,61,65,27.3,13.9,0,1.66,0.89
12,12,1993,1011.1,1014.2,17.7,14.7,69,65,27.2,13.9,0,1.46,0.84
13,12,1993,1012.4,1016.4,17.8,15.9,67,69,27.4,13.4,0,1.56,0.67
14,12,1993,1013.1,1016.4,16.1,15.8,65,77,26.4,13.4,0,1.6,0.79
15,12,1993,1014,1016.9,13,16.1,54,75,26.4,13.2,0,1.69,0.71
16,12,1993,1015.6,1018.6,14.9,14.1,60,66,25.4,11.6,0,1.46,0.75
17,12,1993,1015.2,1018.9,16.5,14,64,63,26,13.9,0,1.72,0.57
18,12,1993,1015,1019.5,16.8,13.2,65,62,25.8,14,0,1.69,0.63
19,12,1993,1013,1017.3,16.8,14.9,68,71,26.2,13.3,0,1.49,0.75
20,12,1993,1013.1,1015.8,17.4,16.1,70,75,26.4,13.1,0,1.43,0.9
21,12,1993,1014.7,1018.2,16,15.4,63,78,26.5,12.9,0,1.49,0.71
22,12,1993,1017.2,1020,15.7,13.1,65,65,25.7,11.4,0,1.59,0.7
23,12,1993,1017.4,1021.5,14.1,13.6,53,63,25.4,13.4,0,1.6,0.71
24,12,1993,1017.4,1020.6,14.6,13.7,57,69,26.2,13.4,0,1.69,0.48
25,12,1993,1018.3,1022.3,14.5,16.1,56,70,26.8,12.7,0,1.65,0.4
26,12,1993,1015.9,1020.8,14.8,14.6,59,72,26.4,12.8,0,1.62,0.48
27,12,1993,1014.9,1018.9,16,15.2,63,68,26.3,12.6,0,1.47,0.69
28,12,1993,1014.8,1017.4,15.8,16.2,58,72,27,13.1,0,1.57,0.8
29,12,1993,1015.5,1018.9,16.9,18.8,64,90,26,15.4,0,0.89,0.83
30,12,1993,1015.7,1019,18.6,18.6,68,83,28.2,15.6,0,1.15,0.9
31,12,1993,1015.3,1018.7,16.7,16.6,60,69,26.6,14.1,0,1.58,1.09
1,1,1994,1014.7,1018.5,16.6,16.8,61,79,26,14.2,0,1.51,0.67
2,1,1994,1014.3,1017.6,16.2,16.3,61,80,26.8,12.3,0,1.43,0.68
3,1,1994,1014.7,1018.1,17,17,63,86,26.6,13.2,0,1.33,0.75
4,1,1994,1013.3,1017,15.4,16.9,55,77,27.2,14,0,1.38,0.61
5,1,1994,1011.7,1015.8,17,16.9,60,77,27.9,14,0,1.52,0.59
6,1,1994,1013.7,1017.1,18.3,17,68,76,27,14.4,0,1.3,0.71
7,1,1994,1013.5,1018.5,16.1,18.1,59,79,27.2,15,0,1.42,0.65
8,1,1994,1012.8,1017.3,13.9,15.9,52,73,26.8,13,0,1.38,0.6
9,1,1994,1012.6,1016,16.7,15.4,60,75,27.8,12.2,0,1.47,0.66
10,1,1994,1013.2,1016,16.6,16.1,61,69,27,14.2,0,1.29,0.93
11,1,1994,1012.2,1015.8,13.8,16.8,51,74,26.4,14.4,0,2.16,1.31
12,1,1994,1011.8,1016.1,18.3,17.1,68,82,26.7,14,0,2.19,0.87
13,1,1994,1011.8,1015.7,18.3,17.8,59,74,28.4,14,0,2.25,0.83
14,1,1994,1009.6,1013.7,19.4,18.2,61,69,29,15.5,0,2.31,0.65
15,1,1994,1008.3,1012,19.4,18.2,72,74,26.3,17,0,1.73,1.43
16,1,1994,1010.4,1009.8,19.6,19.9,88,90,20.8,16.8,0.5,0.66,0.6
17,1,1994,1014.5,1016,9.7,13.6,42,73,22.1,11.1,13.2,2.76,0.63
18,1,1994,1014.6,1018.8,12.4,11.8,59,67,22.4,9.6,0,2.33,0.73
19,1,1994,1014,1017.5,12.3,13.4,52,78,23.7,8.8,0,2.46,0.74
20,1,1994,1013.9,1017.7,14.6,13.8,61,77,25.1,11,0,2.55,0.65
21,1,1994,1013.4,1018.1,13.6,14.6,50,71,26.2,11.9,0,2.47,0.63
22,1,1994,1013.3,1017.7,13.7,14.1,50,67,26.2,11.4,0,2.45,0.71
23,1,1994,1013.8,1018,12.3,13.2,49,62,25.3,11.8,0,2.65,0.61
24,1,1994,1013.6,1018.4,14.9,14.3,54,68,25.8,10.9,0,2.29,0.84
25,1,1994,1011.5,1015.7,13.5,14.5,51,74,25.6,11.1,0,2.39,0.82
26,1,1994,1011.3,1015.2,15,14.6,55,71,26.4,11.8,0,2.27,0.9
27,1,1994,1012.6,1016.6,14.6,15,48,68,28.7,12.6,0,2.31,0.71
28,1,1994,1011.4,1015.7,18.5,16.5,59,72,28.2,14,0,2.13,0.85
29,1,1994,1009.2,1013.6,19,19.5,56,82,30.9,14.3,0,2.16,0.78
30,1,1994,1007.6,1011.5,23.8,22.3,69,98,30,19.3,0,2.25,0.86
31,1,1994,1010.4,1011.8,22.1,17.8,86,72,25,18,0,1.29,1.09
1,2,1994,1012.9,1013.9,18.6,18.6,83,80,20.6,17.2,0.4,0.58,0.54
2,2,1994,1013.1,1013.8,17.9,17.5,88,86,20,15.6,15.9,1.15,0.82
3,2,1994,1012.9,1015.7,17.5,17.7,76,100,24,12.6,7.6,2.35,1.03
4,2,1994,1013.3,1017,16.8,16.9,65,82,24.5,11.8,0,2.45,1.06
5,2,1994,1011.8,1016.1,17.1,18.2,62,78,26.3,12.5,0,2.57,0.69
6,2,1994,1012.3,1016.6,18.9,18.6,64,83,26.8,13.5,0,2.47,0.91
7,2,1994,1011.4,1016.2,18.6,19.5,56,83,28.9,13.7,0,2.48,0.91
8,2,1994,1008.7,1013.6,19.3,19.3,59,78,29.2,14.6,0,2.47,0.83
9,2,1994,1009.8,1011.9,19.9,22.9,90,94,24.8,20,1.5,1.36,1.18
10,2,1994,1009.7,1013.2,16.6,18.9,59,88,26,14.8,1.2,2.65,1.05
11,2,1994,1008.7,1012.5,15.5,15.2,56,70,25.9,14.8,0,2.67,0.83
12,2,1994,1008.9,1012.1,20.1,16.5,67,71,27,14.6,0,2.24,1.39
13,2,1994,1011.4,1014.1,19.6,21.6,63,92,27.4,18.1,0.2,2.15,1.09
14,2,1994,1011.7,1015.9,17.8,16.8,58,69,29.2,15.3,0,2.46,1.03
15,2,1994,1011.8,1014.7,20.2,22.2,92,81,27.2,17.2,0,2.45,1.01
16,2,1994,1012,1015.7,23.1,21.4,73,87,27.2,16.2,34.9,2.8,1.63
17,2,1994,1013,1016.1,19.5,22,57,79,30.2,19.2,0,2.45,1.09
18,2,1994,1011.4,1015.5,22.9,25.2,63,86,30.4,19.1,0,2.14,1.54
19,2,1994,1011.8,1015.3,15.6,15.5,45,52,29.4,18.4,0,2.38,1.21
20,2,1994,1010.3,1014.6,22.2,17.5,55,58,31.6,17,0,2.54,0.93
21,2,1994,1006.3,1011.9,27.6,28.9,71,91,32.8,21.5,0,2.5,0.89
22,2,1994,1006.6,1008,19.6,23.5,61,83,27.3,20.9,0,2.46,1.57
23,2,1994,1011.3,1012.7,13.1,14.1,46,53,26.6,18,0,2.65,0.88
24,2,1994,1013.6,1017,13.7,12.4,48,49,26.6,15.2,0,2.66,0.74
25,2,1994,1012,1016.2,13,16,44,68,27,14.4,0,2.88,0.7
26,2,1994,1010.3,1014.9,12.7,15.4,38,58,29,14.4,0,2.88,0.69
27,2,1994,1008.6,1012.6,15.8,21.7,41,79,31.4,15,0,2.79,0.94
28,2,1994,1009.8,1012.7,15,26.3,41,82,33,20.6,0,2.63,0.74
1,3,1994,1010.9,1013.7,21.2,21,59,71,30.3,20,0,2.65,0.76
2,3,1994,1011.7,1016.1,13.6,16.6,39,56,30,18.1,0,2.68,0.67
3,3,1994,1011.5,1015.9,15.6,14.4,43,50,31.2,16.2,0,2.61,0.75
4,3,1994,1010.2,1015.2,26.3,23.7,68,76,32.3,19.4,0,2.34,1.45
5,3,1994,1006.6,1011.5,20.9,27,44,84,35.2,19.1,0,2.98,0.93
6,3,1994,1007.1,1010.7,16.1,23.7,35,70,33.9,20.2,0,3.04,0.76
7,3,1994,1007.8,1012.2,15.1,17.5,36,51,31.9,21,0,2.94,0.95
8,3,1994,1008.5,1013.2,13.1,13.4,33,41,31,21.4,0,2.7,0.91
9,3,1994,1011,1014.3,13,12.1,32,36,32.3,17.2,0,2.92,0.75
10,3,1994,1009.1,1015.3,15.9,12.3,39,37,32.6,16.2,0,2.84,0.91
11,3,1994,1007.9,1012.4,13.9,26.9,34,79,32.4,19,0,3.12,0.58
12,3,1994,1006.4,1011.7,15.5,25.6,32,69,35.3,18.4,0,3.01,0.7
13,3,1994,1005.9,1010.1,21.7,30.5,46,83,36.1,23.6,0,2.77,0.89
14,3,1994,1006,1010.7,28.8,28.3,63,73,35.6,23.1,0,2.64,0.97
15,3,1994,1006.8,1010.4,31.1,29.5,72,76,35.8,24.6,0,2.72,0.88
16,3,1994,1007.2,1011,30.9,27.1,67,67,36,23.2,0,2.84,0.85
17,3,1994,1004.7,1009,19.5,27.9,36,70,37,25.3,0,2.95,0.78
18,3,1994,1003.3,1008.9,15.9,30.4,29,71,37.2,23.2,0,3.11,0.83
19,3,1994,1003.5,1008.1,22.5,27.7,45,59,35.9,24,0,3.04,0.85
20,3,1994,1001.6,1007.1,23.5,31.1,45,78,36.6,23.8,0,2.84,1.21
21,3,1994,1001,1003.9,28.6,31.1,60,72,36.8,25.2,0,2.94,0.91
22,3,1994,1005,1008,30.9,33.4,65,79,35.3,25.6,0,2.75,1.17
23,3,1994,1006.5,1010.7,28.1,32.2,64,81,33,25.5,0,1.55,1.2
24,3,1994,1005.6,1011,27.6,30,65,78,34.4,24,0,3.06,1.07
25,3,1994,1005.2,1008.4,25.3,30,59,75,34.7,25.2,0,2.99,1.11
26,3,1994,1006.5,1009.5,28.6,29.3,70,72,32.6,25.3,0,2.77,1.42
27,3,1994,1005.2,1010.2,30.2,26.6,74,68,33.2,20,28,2.67,1.45
28,3,1994,1008.3,1012,27.9,30,62,78,34.4,24.4,0,3.09,1.11
29,3,1994,1008.3,1012.2,30.4,30.7,66,74,34.2,25.8,0,3.21,1.17
30,3,1994,1007.3,1012.1,34,31.5,73,74,35.4,26.2,1,3.03,1.46
31,3,1994,1005.5,1010.6,32.6,33.2,69,78,35.5,24,0,2.74,1.44
1,4,1994,1002,1008.2,20.2,33.2,44,82,35.4,25.4,0,2.55,2.13
2,4,1994,1004.9,1009.8,26.4,24.1,69,72,32.2,21.8,3.3,2.41,1.44
3,4,1994,1007.1,1012.3,26.1,24.1,67,77,31.3,18.4,21.2,3.19,1.35
4,4,1994,1009.5,1013.1,30.2,27.7,70,74,33,20.7,3.3,2.79,1.28
5,4,1994,1008.5,1013.2,31.1,32.1,72,79,34.2,23,0,3.07,1.52
6,4,1994,1004.4,1008.8,27.1,28.9,51,72,35.7,22.3,0,3.15,0.81
7,4,1994,1003.9,1007,29.3,32.6,60,74,36.1,25.9,0,3.1,1
8,4,1994,1004.8,1007.8,21.3,21.7,42,49,35.6,25.1,0,3.19,0.84
9,4,1994,1005.9,1009.6,23.2,27.4,44,59,36.8,25.6,0,3,1.36
10,4,1994,1005.5,1010.6,20.2,20.8,37,47,36.2,25.4,0,3.09,1.15
11,4,1994,1005,1008.5,19.4,23.1,37,51,37,24,0,3.08,1.86
12,4,1994,1007.9,1009.4,17.1,26.4,34,56,36.3,24.5,0,2.27,1.63
13,4,1994,1008,1002.5,21.8,20.9,39,44,37.8,23.3,0,3.11,0.88
14,4,1994,1008.9,1013.7,21.4,30.4,37,71,37.9,23.8,0,2.86,0.99
15,4,1994,1007.9,1012.3,19.6,25.6,37,53,38.5,25,0,3.09,0.89
16,4,1994,1006,1011,29.7,22.2,65,55,33.4,26.9,0,1.18,1.19
17,4,1994,1004.1,1009.4,22.2,23.7,81,55,36.8,26,0,3.17,1.18
18,4,1994,1003.7,1006.9,26.9,29.8,68,93,34.4,21.8,14.1,2.92,1.72
19,4,1994,1003.4,1007.2,25.5,33.6,60,81,35.7,23.8,0,2.64,1.36
20,4,1994,1003,1006.8,31.1,34.4,66,79,35.3,22.8,0,3.37,0.99
21,4,1994,1001.4,1005.6,32.8,34.4,76,73,35,27.2,0,3.06,1.65
22,4,1994,1002.7,1005.9,26.6,31.9,91,83,35.2,24.3,0.3,2.73,1.54
23,4,1994,1004.7,1006.9,33.2,30.2,72,79,33,22,33.1,2.52,1.31
24,4,1994,1003.4,1008,33.2,34.8,72,81,35.7,24.4,0,3.27,1.12
25,4,1994,1003.4,1006.6,36.4,33,81,75,35,26.4,0,3.17,1.47
26,4,1994,1003,1006.3,32.8,32.4,67,72,35.7,23.2,0.5,3,1.16
27,4,1994,1004.5,1007.8,26.7,27.4,53,64,34.8,26.3,0,3.4,0.88
28,4,1994,1004.6,1008.8,26.4,28.8,51,66,35.4,23,0.6,3.47,0.7
29,4,1994,1002.1,1008.7,29.5,33.2,54,70,36.8,25,0,3.25,0.92
30,4,1994,1002.5,1008.5,29.8,30.9,58,73,35.7,26.5,0,3.22,1.55
1,5,1994,1004,1007.6,29.3,32.8,60,70,36,26,0,3.46,1.31
2,5,1994,1000.9,1006.5,27.3,31.1,52,72,36,24.9,0,3.39,1.33
3,5,1994,1000.7,1005,33.8,27.4,60,53,39,27.6,0,2.97,1.28
